algorithm,workload,variant,phase,entities,change_percent,work_rounds,repetition,samples,changed_entities,arithmetic_per_tick,recomputed_entities,mean_ns,median_ns,p95_ns,p99_ns,maximum_ns,throughput_per_s,cycles_per_tick,miss_100us,miss_1ms,miss_16_67ms,persistent_bytes,temporary_bytes,event_bytes,working_bytes,source_call_depth,checksum
derived_vectors,change_density,stateless_full,frame_total,64,10,16,2,2001,7,6144,64,623.388,600,700,900,15000,1604136.604,2521.653,0,0,0,1536,768,0,2304,3,15461016186560617626
derived_vectors,change_density,stateful_event,frame_total,64,10,16,2,2001,7,672,7,226.987,200,300,300,23200,4405548.217,1024.167,0,0,0,2304,0,196,2500,4,15461016186560617626
derived_vectors,change_density,tick_selective,frame_total,64,10,16,2,2001,7,672,7,154.223,200,200,200,200,6484121.841,750.449,0,0,0,2816,0,196,3012,3,15461016186560617626
derived_vectors,change_density,stateless_full,tick_only,64,10,16,2,2001,7,6144,64,585.307,600,600,600,700,1708504.098,2432.942,0,0,0,1536,768,0,2304,3,15461016186560617626
derived_vectors,change_density,stateful_event,tick_only,64,10,16,2,2001,7,672,7,22.839,0,100,100,100,43785557.987,925.788,0,0,0,2304,0,196,2500,4,15461016186560617626
derived_vectors,change_density,tick_selective,tick_only,64,10,16,2,2001,7,672,7,149.575,100,200,200,9900,6685599.733,744.573,0,0,0,2816,0,196,3012,3,15461016186560617626
derived_vectors,change_density,stateless_full,frame_total,64,10,16,3,2001,7,6144,64,599.350,600,600,600,9700,1668473.276,2423.274,0,0,0,1536,768,0,2304,3,11090560737354868469
derived_vectors,change_density,stateful_event,frame_total,64,10,16,3,2001,7,672,7,208.396,200,300,300,300,4798561.151,955.358,0,0,0,2304,0,196,2500,4,11090560737354868469
derived_vectors,change_density,tick_selective,frame_total,64,10,16,3,2001,7,672,7,161.919,200,200,200,9400,6175925.926,758.411,0,0,0,2816,0,196,3012,3,11090560737354868469
derived_vectors,change_density,stateless_full,tick_only,64,10,16,3,2001,7,6144,64,611.894,600,700,900,14000,1634269.846,2484.500,0,0,0,1536,768,0,2304,3,11090560737354868469
derived_vectors,change_density,stateful_event,tick_only,64,10,16,3,2001,7,672,7,23.638,0,100,100,200,42304439.746,946.449,0,0,0,2304,0,196,2500,4,11090560737354868469
derived_vectors,change_density,tick_selective,tick_only,64,10,16,3,2001,7,672,7,146.177,100,200,200,5100,6841025.641,742.299,0,0,0,2816,0,196,3012,3,11090560737354868469
derived_vectors,change_density,stateless_full,frame_total,64,10,16,4,2001,7,6144,64,602.149,600,600,600,10700,1660718.732,2430.857,0,0,0,1536,768,0,2304,3,6846120976443197775
derived_vectors,change_density,stateful_event,frame_total,64,10,16,4,2001,7,672,7,210.245,200,300,300,3000,4756358.450,958.581,0,0,0,2304,0,196,2500,4,6846120976443197775
derived_vectors,change_density,tick_selective,frame_total,64,10,16,4,2001,7,672,7,165.567,200,200,300,14100,6039843.043,782.295,0,0,0,2816,0,196,3012,3,6846120976443197775
derived_vectors,change_density,stateless_full,tick_only,64,10,16,4,2001,7,6144,64,590.755,600,600,600,10800,1692750.190,2419.483,0,0,0,1536,768,0,2304,3,6846120976443197775
derived_vectors,change_density,stateful_event,tick_only,64,10,16,4,2001,7,672,7,22.989,0,100,100,100,43500000.000,929.010,0,0,0,2304,0,196,2500,4,6846120976443197775
derived_vectors,change_density,tick_selective,tick_only,64,10,16,4,2001,7,672,7,148.526,100,200,200,9900,6732839.838,745.710,0,0,0,2816,0,196,3012,3,6846120976443197775
derived_vectors,change_density,stateless_full,frame_total,64,10,16,5,2001,7,6144,64,602.949,600,600,800,10800,1658516.370,2446.589,0,0,0,1536,768,0,2304,3,13588580501344809942
derived_vectors,change_density,stateful_event,frame_total,64,10,16,5,2001,7,672,7,213.743,200,300,300,9300,4678512.976,964.267,0,0,0,2304,0,196,2500,4,13588580501344809942
derived_vectors,change_density,tick_selective,frame_total,64,10,16,5,2001,7,672,7,153.423,200,200,200,200,6517915.309,749.312,0,0,0,2816,0,196,3012,3,13588580501344809942
derived_vectors,change_density,stateless_full,tick_only,64,10,16,5,2001,7,6144,64,589.705,600,600,600,9400,1695762.712,2416.639,0,0,0,1536,768,0,2304,3,13588580501344809942
derived_vectors,change_density,stateful_event,tick_only,64,10,16,5,2001,7,672,7,26.987,0,100,100,8600,37055555.556,933.559,0,0,0,2304,0,196,2500,4,13588580501344809942
derived_vectors,change_density,tick_selective,tick_only,64,10,16,5,2001,7,672,7,141.879,100,200,200,200,7048256.428,736.232,0,0,0,2816,0,196,3012,3,13588580501344809942
derived_vectors,change_density,stateless_full,frame_total,64,10,16,6,2001,7,6144,64,601.749,600,600,600,8800,1661822.108,2427.823,0,0,0,1536,768,0,2304,3,11026604496283135057
derived_vectors,change_density,stateful_event,frame_total,64,10,16,6,2001,7,672,7,208.546,200,300,300,300,4795111.431,955.548,0,0,0,2304,0,196,2500,4,11026604496283135057
derived_vectors,change_density,tick_selective,frame_total,64,10,16,6,2001,7,672,7,160.470,200,200,200,8600,6231703.519,758.979,0,0,0,2816,0,196,3012,3,11026604496283135057
derived_vectors,change_density,stateless_full,tick_only,64,10,16,6,2001,7,6144,64,591.104,600,600,700,3500,1691748.394,2435.026,0,0,0,1536,768,0,2304,3,11026604496283135057
derived_vectors,change_density,stateful_event,tick_only,64,10,16,6,2001,7,672,7,22.839,0,100,100,100,43785557.987,928.821,0,0,0,2304,0,196,2500,4,11026604496283135057
derived_vectors,change_density,tick_selective,tick_only,64,10,16,6,2001,7,672,7,157.021,100,200,300,15900,6368555.060,765.614,0,0,0,2816,0,196,3012,3,11026604496283135057
derived_vectors,change_density,stateless_full,frame_total,64,10,16,7,2001,7,6144,64,616.792,600,700,900,11700,1621293.145,2503.646,0,0,0,1536,768,0,2304,3,13918507746654829299
derived_vectors,change_density,stateful_event,frame_total,64,10,16,7,2001,7,672,7,221.989,200,300,300,22700,4504727.600,993.079,0,0,0,2304,0,196,2500,4,13918507746654829299
derived_vectors,change_density,tick_selective,frame_total,64,10,16,7,2001,7,672,7,157.921,200,200,200,1300,6332278.481,759.927,0,0,0,2816,0,196,3012,3,13918507746654829299
derived_vectors,change_density,stateless_full,tick_only,64,10,16,7,2001,7,6144,64,645.877,600,700,900,23400,1548282.266,2576.055,0,0,0,1536,768,0,2304,3,13918507746654829299
derived_vectors,change_density,stateful_event,tick_only,64,10,16,7,2001,7,672,7,23.538,0,100,100,100,42484076.433,940.383,0,0,0,2304,0,196,2500,4,13918507746654829299
derived_vectors,change_density,tick_selective,tick_only,64,10,16,7,2001,7,672,7,151.874,100,200,200,15800,6584402.764,754.998,0,0,0,2816,0,196,3012,3,13918507746654829299
derived_vectors,change_density,stateless_full,frame_total,64,10,16,8,2001,7,6144,64,643.578,600,800,900,9400,1553812.704,2630.268,0,0,0,1536,768,0,2304,3,15494148997305260060
derived_vectors,change_density,stateful_event,frame_total,64,10,16,8,2001,7,672,7,218.091,200,300,300,16500,4585242.896,985.877,0,0,0,2304,0,196,2500,4,15494148997305260060
derived_vectors,change_density,tick_selective,frame_total,64,10,16,8,2001,7,672,7,153.473,200,200,200,300,6515792.901,751.586,0,0,0,2816,0,196,3012,3,15494148997305260060
derived_vectors,change_density,stateless_full,tick_only,64,10,16,8,2001,7,6144,64,668.916,600,700,900,20500,1494957.041,2696.613,0,0,0,1536,768,0,2304,3,15494148997305260060
derived_vectors,change_density,stateful_event,tick_only,64,10,16,8,2001,7,672,7,22.789,0,100,100,100,43881578.947,930.147,0,0,0,2304,0,196,2500,4,15494148997305260060
derived_vectors,change_density,tick_selective,tick_only,64,10,16,8,2001,7,672,7,148.576,100,200,200,11600,6730575.177,748.553,0,0,0,2816,0,196,3012,3,15494148997305260060
derived_vectors,change_density,stateless_full,frame_total,64,10,16,9,2001,7,6144,64,600.100,600,600,600,11700,1666389.074,2427.255,0,0,0,1536,768,0,2304,3,2756521788135796404
derived_vectors,change_density,stateful_event,frame_total,64,10,16,9,2001,7,672,7,208.946,200,300,300,300,4785936.379,957.064,0,0,0,2304,0,196,2500,4,2756521788135796404
derived_vectors,change_density,tick_selective,frame_total,64,10,16,9,2001,7,672,7,169.665,200,200,300,10300,5893961.708,804.093,0,0,0,2816,0,196,3012,3,2756521788135796404
derived_vectors,change_density,stateless_full,tick_only,64,10,16,9,2001,7,6144,64,679.360,700,700,900,28200,1471972.929,2771.677,0,0,0,1536,768,0,2304,3,2756521788135796404
derived_vectors,change_density,stateful_event,tick_only,64,10,16,9,2001,7,672,7,24.388,0,100,100,300,41004098.361,1031.180,0,0,0,2304,0,196,2500,4,2756521788135796404
derived_vectors,change_density,tick_selective,tick_only,64,10,16,9,2001,7,672,7,226.587,200,300,300,21200,4413321.570,1095.819,0,0,0,2816,0,196,3012,3,2756521788135796404
derived_vectors,change_density,stateless_full,frame_total,64,10,16,10,2001,7,6144,64,680.710,600,900,900,25500,1469055.135,2729.026,0,0,0,1536,768,0,2304,3,13230305233902676223
derived_vectors,change_density,stateful_event,frame_total,64,10,16,10,2001,7,672,7,222.739,200,300,300,21400,4489566.973,1003.505,0,0,0,2304,0,196,2500,4,13230305233902676223
derived_vectors,change_density,tick_selective,frame_total,64,10,16,10,2001,7,672,7,161.119,200,200,300,500,6206575.682,772.817,0,0,0,2816,0,196,3012,3,13230305233902676223
derived_vectors,change_density,stateless_full,tick_only,64,10,16,10,2001,7,6144,64,626.587,600,700,900,18600,1595948.317,2528.667,0,0,0,1536,768,0,2304,3,13230305233902676223
derived_vectors,change_density,stateful_event,tick_only,64,10,16,10,2001,7,672,7,23.488,0,100,100,200,42574468.085,949.103,0,0,0,2304,0,196,2500,4,13230305233902676223
derived_vectors,change_density,tick_selective,tick_only,64,10,16,10,2001,7,672,7,167.316,200,300,400,16400,5976702.509,829.684,0,0,0,2816,0,196,3012,3,13230305233902676223
derived_vectors,change_density,stateless_full,frame_total,64,10,16,11,2001,7,6144,64,628.536,600,700,900,17700,1590999.443,2558.996,0,0,0,1536,768,0,2304,3,14347914105231652603
derived_vectors,change_density,stateful_event,frame_total,64,10,16,11,2001,7,672,7,219.240,200,300,300,16400,4561203.556,992.132,0,0,0,2304,0,196,2500,4,14347914105231652603
derived_vectors,change_density,tick_selective,frame_total,64,10,16,11,2001,7,672,7,156.822,200,200,200,5200,6376673.040,757.273,0,0,0,2816,0,196,3012,3,14347914105231652603
derived_vectors,change_density,stateless_full,tick_only,64,10,16,11,2001,7,6144,64,608.846,600,700,800,12300,1642452.598,2495.874,0,0,0,1536,768,0,2304,3,14347914105231652603
derived_vectors,change_density,stateful_event,tick_only,64,10,16,11,2001,7,672,7,23.438,0,100,100,100,42665245.203,929.768,0,0,0,2304,0,196,2500,4,14347914105231652603
derived_vectors,change_density,tick_selective,tick_only,64,10,16,11,2001,7,672,7,145.577,100,200,200,4300,6869207.003,739.265,0,0,0,2816,0,196,3012,3,14347914105231652603
derived_vectors,change_density,stateless_full,frame_total,64,100,16,1,2001,64,6144,64,648.126,600,700,900,15000,1542910.016,3073.827,0,0,0,1536,768,0,2304,3,7022598365326735876
derived_vectors,change_density,stateful_event,frame_total,64,100,16,1,2001,64,6144,64,1822.839,1700,2000,2300,32000,548594.928,7600.594,0,0,0,2304,0,1792,4096,4,7022598365326735876
derived_vectors,change_density,tick_selective,frame_total,64,100,16,1,2001,64,6144,64,935.682,700,1300,1600,38300,1068738.984,4135.717,0,0,0,2816,0,1792,4608,3,7022598365326735876
derived_vectors,change_density,stateless_full,tick_only,64,100,16,1,2001,64,6144,64,664.368,600,800,900,27500,1505190.311,3512.837,0,0,0,1536,768,0,2304,3,7022598365326735876
derived_vectors,change_density,stateful_event,tick_only,64,100,16,1,2001,64,6144,64,24.688,0,100,100,300,40506072.874,7570.836,0,0,0,2304,0,1792,4096,4,7022598365326735876
derived_vectors,change_density,tick_selective,tick_only,64,100,16,1,2001,64,6144,64,874.613,900,1000,1200,24700,1143363.236,4752.718,0,0,0,2816,0,1792,4608,3,7022598365326735876
derived_vectors,change_density,stateless_full,frame_total,64,100,16,2,2001,64,6144,64,704.348,700,900,1000,28100,1419753.086,3402.896,0,0,0,1536,768,0,2304,3,12830992758003187228
derived_vectors,change_density,stateful_event,frame_total,64,100,16,2,2001,64,6144,64,1783.608,1700,1800,2200,27800,560661.250,7339.009,0,0,0,2304,0,1792,4096,4,12830992758003187228
derived_vectors,change_density,tick_selective,frame_total,64,100,16,2,2001,64,6144,64,1003.748,1000,1000,1100,17000,996265.870,4596.335,0,0,0,2816,0,1792,4608,3,12830992758003187228
derived_vectors,change_density,stateless_full,tick_only,64,100,16,2,2001,64,6144,64,635.232,600,700,800,7600,1574227.047,3328.401,0,0,0,1536,768,0,2304,3,12830992758003187228
derived_vectors,change_density,stateful_event,tick_only,64,100,16,2,2001,64,6144,64,23.088,0,100,100,100,43311688.312,7178.456,0,0,0,2304,0,1792,4096,4,12830992758003187228
derived_vectors,change_density,tick_selective,tick_only,64,100,16,2,2001,64,6144,64,598.401,600,600,800,11500,1671120.762,3140.930,0,0,0,2816,0,1792,4608,3,12830992758003187228
derived_vectors,change_density,stateless_full,frame_total,64,100,16,3,2001,64,6144,64,641.029,600,700,900,10600,1559990.645,3061.127,0,0,0,1536,768,0,2304,3,6660395207518022218
derived_vectors,change_density,stateful_event,frame_total,64,100,16,3,2001,64,6144,64,1782.509,1700,1800,2200,27100,561007.065,7414.263,0,0,0,2304,0,1792,4096,4,6660395207518022218
derived_vectors,change_density,tick_selective,frame_total,64,100,16,3,2001,64,6144,64,733.583,700,1000,1000,17000,1363171.878,3337.309,0,0,0,2816,0,1792,4608,3,6660395207518022218
derived_vectors,change_density,stateless_full,tick_only,64,100,16,3,2001,64,6144,64,612.844,600,600,600,24500,1631737.748,3005.019,0,0,0,1536,768,0,2304,3,6660395207518022218
derived_vectors,change_density,stateful_event,tick_only,64,100,16,3,2001,64,6144,64,22.639,0,100,100,100,44172185.430,7324.224,0,0,0,2304,0,1792,4096,4,6660395207518022218
derived_vectors,change_density,tick_selective,tick_only,64,100,16,3,2001,64,6144,64,612.594,600,600,900,21300,1632403.328,3245.374,0,0,0,2816,0,1792,4608,3,6660395207518022218
derived_vectors,change_density,stateless_full,frame_total,64,100,16,4,2001,64,6144,64,625.137,600,700,700,700,1599648.253,3012.790,0,0,0,1536,768,0,2304,3,2582459059269074387
derived_vectors,change_density,stateful_event,frame_total,64,100,16,4,2001,64,6144,64,1785.257,1700,1900,2200,19200,560143.325,7400.806,0,0,0,2304,0,1792,4096,4,2582459059269074387
derived_vectors,change_density,tick_selective,frame_total,64,100,16,4,2001,64,6144,64,1046.227,1000,1100,1200,23300,955815.620,4797.642,0,0,0,2816,0,1792,4608,3,2582459059269074387
derived_vectors,change_density,stateless_full,tick_only,64,100,16,4,2001,64,6144,64,677.711,700,700,700,22100,1475554.900,3649.696,0,0,0,1536,768,0,2304,3,2582459059269074387
derived_vectors,change_density,stateful_event,tick_only,64,100,16,4,2001,64,6144,64,22.789,0,100,100,100,43881578.947,7165.567,0,0,0,2304,0,1792,4096,4,2582459059269074387
derived_vectors,change_density,tick_selective,tick_only,64,100,16,4,2001,64,6144,64,770.515,600,1000,1200,28200,1297833.701,4050.606,0,0,0,2816,0,1792,4608,3,2582459059269074387
derived_vectors,change_density,stateless_full,frame_total,64,100,16,5,2001,64,6144,64,695.152,700,800,1000,25500,1438533.429,3376.168,0,0,0,1536,768,0,2304,3,3726576089500799987
derived_vectors,change_density,stateful_event,frame_total,64,100,16,5,2001,64,6144,64,1789.105,1700,1900,2200,28400,558938.547,7425.636,0,0,0,2304,0,1792,4096,4,3726576089500799987
derived_vectors,change_density,tick_selective,frame_total,64,100,16,5,2001,64,6144,64,836.232,700,1300,1400,19000,1195840.555,3820.485,0,0,0,2816,0,1792,4608,3,3726576089500799987
derived_vectors,change_density,stateless_full,tick_only,64,100,16,5,2001,64,6144,64,664.718,600,900,1000,17500,1504398.166,3432.086,0,0,0,1536,768,0,2304,3,3726576089500799987
derived_vectors,change_density,stateful_event,tick_only,64,100,16,5,2001,64,6144,64,22.939,0,100,100,200,43594771.242,7311.523,0,0,0,2304,0,1792,4096,4,3726576089500799987
derived_vectors,change_density,tick_selective,tick_only,64,100,16,5,2001,64,6144,64,879.960,900,900,1100,36600,1136415.266,4598.420,0,0,0,2816,0,1792,4608,3,3726576089500799987
derived_vectors,change_density,stateless_full,frame_total,64,100,16,6,2001,64,6144,64,726.987,700,800,1000,27100,1375541.349,3525.347,0,0,0,1536,768,0,2304,3,2282176109345371602
derived_vectors,change_density,stateful_event,frame_total,64,100,16,6,2001,64,6144,64,1840.130,1700,2100,2300,32700,543439.885,7771.195,0,0,0,2304,0,1792,4096,4,2282176109345371602
derived_vectors,change_density,tick_selective,frame_total,64,100,16,6,2001,64,6144,64,885.307,700,1200,1400,25500,1129551.228,4066.528,0,0,0,2816,0,1792,4608,3,2282176109345371602
derived_vectors,change_density,stateless_full,tick_only,64,100,16,6,2001,64,6144,64,657.671,600,800,900,24000,1520516.717,3351.715,0,0,0,1536,768,0,2304,3,2282176109345371602
derived_vectors,change_density,stateful_event,tick_only,64,100,16,6,2001,64,6144,64,24.088,0,100,100,200,41514522.822,7564.011,0,0,0,2304,0,1792,4096,4,2282176109345371602
derived_vectors,change_density,tick_selective,tick_only,64,100,16,6,2001,64,6144,64,679.910,600,900,1100,22100,1470782.800,3573.495,0,0,0,2816,0,1792,4608,3,2282176109345371602
derived_vectors,change_density,stateless_full,frame_total,64,100,16,7,2001,64,6144,64,669.615,600,800,1000,19100,1493395.029,3188.318,0,0,0,1536,768,0,2304,3,16131164642816959715
derived_vectors,change_density,stateful_event,frame_total,64,100,16,7,2001,64,6144,64,1835.532,1700,2100,2300,92700,544801.111,7500.511,0,0,0,2304,0,1792,4096,4,16131164642816959715
derived_vectors,change_density,tick_selective,frame_total,64,100,16,7,2001,64,6144,64,697.151,700,700,700,13700,1434408.602,3174.102,0,0,0,2816,0,1792,4608,3,16131164642816959715
derived_vectors,change_density,stateless_full,tick_only,64,100,16,7,2001,64,6144,64,621.589,600,700,900,21000,1608779.547,3161.781,0,0,0,1536,768,0,2304,3,16131164642816959715
derived_vectors,change_density,stateful_event,tick_only,64,100,16,7,2001,64,6144,64,26.837,0,100,100,200,37262569.832,7944.449,0,0,0,2304,0,1792,4096,4,16131164642816959715
derived_vectors,change_density,tick_selective,tick_only,64,100,16,7,2001,64,6144,64,942.029,900,1100,1300,35700,1061538.462,4977.910,0,0,0,2816,0,1792,4608,3,16131164642816959715
derived_vectors,change_density,stateless_full,frame_total,64,100,16,8,2001,64,6144,64,792.804,800,1000,1100,28800,1261346.445,3905.976,0,0,0,1536,768,0,2304,3,6347647359768332114
derived_vectors,change_density,stateful_event,frame_total,64,100,16,8,2001,64,6144,64,1856.522,1800,2200,2300,27900,538641.686,7943.501,0,0,0,2304,0,1792,4096,4,6347647359768332114
derived_vectors,change_density,tick_selective,frame_total,64,100,16,8,2001,64,6144,64,1067.316,1000,1100,1400,34800,936929.344,4719.735,0,0,0,2816,0,1792,4608,3,6347647359768332114
derived_vectors,change_density,stateless_full,tick_only,64,100,16,8,2001,64,6144,64,655.222,600,900,1000,7600,1526199.375,3414.079,0,0,0,1536,768,0,2304,3,6347647359768332114
derived_vectors,change_density,stateful_event,tick_only,64,100,16,8,2001,64,6144,64,39.280,0,100,100,24900,25458015.267,7755.461,0,0,0,2304,0,1792,4096,4,6347647359768332114
derived_vectors,change_density,tick_selective,tick_only,64,100,16,8,2001,64,6144,64,889.255,900,1100,1300,25300,1124536.361,4796.126,0,0,0,2816,0,1792,4608,3,6347647359768332114
derived_vectors,change_density,stateless_full,frame_total,64,100,16,9,2001,64,6144,64,785.457,700,900,1100,30800,1273143.730,3580.129,0,0,0,1536,768,0,2304,3,3318711960542306184
derived_vectors,change_density,stateful_event,frame_total,64,100,16,9,2001,64,6144,64,1790.105,1700,1800,1900,28100,558626.466,7589.222,0,0,0,2304,0,1792,4096,4,3318711960542306184
derived_vectors,change_density,tick_selective,frame_total,64,100,16,9,2001,64,6144,64,712.094,700,700,1000,13400,1404309.074,3219.216,0,0,0,2816,0,1792,4608,3,3318711960542306184
derived_vectors,change_density,stateless_full,tick_only,64,100,16,9,2001,64,6144,64,615.742,600,700,900,23600,1624056.489,3098.660,0,0,0,1536,768,0,2304,3,3318711960542306184
derived_vectors,change_density,stateful_event,tick_only,64,100,16,9,2001,64,6144,64,23.188,0,100,100,200,43125000.000,7193.053,0,0,0,2304,0,1792,4096,4,3318711960542306184
derived_vectors,change_density,tick_selective,tick_only,64,100,16,9,2001,64,6144,64,674.413,600,900,1200,11800,1482771.397,3573.116,0,0,0,2816,0,1792,4608,3,3318711960542306184
derived_vectors,change_density,stateless_full,frame_total,64,100,16,10,2001,64,6144,64,700.500,700,900,1000,26700,1427552.258,3371.429,0,0,0,1536,768,0,2304,3,13845400415492921347
derived_vectors,change_density,stateful_event,frame_total,64,100,16,10,2001,64,6144,64,1771.764,1700,1800,2200,22600,564409.218,7305.837,0,0,0,2304,0,1792,4096,4,13845400415492921347
derived_vectors,change_density,tick_selective,frame_total,64,100,16,10,2001,64,6144,64,926.737,1000,1300,1400,27100,1079055.220,4270.300,0,0,0,2816,0,1792,4608,3,13845400415492921347
derived_vectors,change_density,stateless_full,tick_only,64,100,16,10,2001,64,6144,64,623.938,600,700,900,19700,1602723.268,3151.924,0,0,0,1536,768,0,2304,3,13845400415492921347
derived_vectors,change_density,stateful_event,tick_only,64,100,16,10,2001,64,6144,64,23.238,0,100,100,200,43032258.065,7230.395,0,0,0,2304,0,1792,4096,4,13845400415492921347
derived_vectors,change_density,tick_selective,tick_only,64,100,16,10,2001,64,6144,64,796.252,600,1000,1200,32200,1255884.014,4023.879,0,0,0,2816,0,1792,4608,3,13845400415492921347
derived_vectors,change_density,stateless_full,frame_total,64,100,16,11,2001,64,6144,64,671.264,600,900,1100,26900,1489726.027,3222.249,0,0,0,1536,768,0,2304,3,6103449666388118302
derived_vectors,change_density,stateful_event,frame_total,64,100,16,11,2001,64,6144,64,1769.515,1700,1800,2200,21300,565126.525,7264.894,0,0,0,2304,0,1792,4096,4,6103449666388118302
derived_vectors,change_density,tick_selective,frame_total,64,100,16,11,2001,64,6144,64,702.499,700,700,700,15900,1423490.076,3180.357,0,0,0,2816,0,1792,4608,3,6103449666388118302
